Month,Values,CostCarrier,CostElement
8,-1.96,T2B0000174,664101000
8,-48.29,T2B0000174,664104000
8,-51.91,T2B0000174,664201000
8,-291,T2B0000174,710516000
8,-88.56,T2B0000176,610501000
8,-135.79,T2B0000176,610601000
8,-93.05,T2B0000176,611601000
8,-4.02,T2B0000176,612205000
8,-5.95,T2B0000176,613101000
8,-13238.28,T2B0000176,640301000
8,-1918.039999999999,T2B0000176,640302000
8,-363.35,T2B0000176,640312000
8,-4921.960000000001,T2B0000176,640901000
8,-87.65,T2B0000176,640901011
8,-93.49000000000001,T2B0000176,640901012
8,-675.1499999999997,T2B0000176,640901013
8,-555,T2B0000176,641601000
8,-1695.1799999999998,T2B0000176,660801000
8,-34.39,T2B0000176,661201000
8,-37.39,T2B0000176,661202000
8,-382.22,T2B0000176,661402000
8,-25.4,T2B0000176,662212000
8,-58.699999999999996,T2B0000176,663701000
8,-281.44,T2B0000176,664001000
8,-1.26,T2B0000176,664101000
8,-31.05,T2B0000176,664104000
8,-33.37,T2B0000176,664201000
8,-167,T2B0000176,710516000
8,-150.54,T2B0000177,610501000
8,-416.15,T2B0000177,611601000
8,-24.12,T2B0000177,612205000
8,-10.12,T2B0000177,613101000
8,-11646.080000000002,T2B0000177,640301000
8,-1967.6499999999996,T2B0000177,640302000
8,-460.81,T2B0000177,640312000
8,-4095.8599999999997,T2B0000177,640901000
8,-62.709999999999994,T2B0000177,640901011
8,-93.49000000000001,T2B0000177,640901012
8,-692.6099999999997,T2B0000177,640901013
8,-123.49000000000001,T2B0000177,641601000
8,-2990.92,T2B0000177,660801000
8,-58.46,T2B0000177,661201000
8,-63.56,T2B0000177,661202000
8,-649.77,T2B0000177,661402000
8,-19.76,T2B0000177,662212000
8,-22.4,T2B0000177,662213000
8,-50.17,T2B0000177,663701000
8,-235.17999999999998,T2B0000177,664001000
8,-0.98,T2B0000177,664101000
8,-24.15,T2B0000177,664104000
8,-25.95,T2B0000177,664201000
8,-188,T2B0000177,710516000
8,-150.54,T2B0000178,610501000
8,-140.75,T2B0000178,611601000
8,-40.2,T2B0000178,612205000
8,-10.12,T2B0000178,613101000
8,-26269.96,T2B0000178,640301000
8,-3943.709999999999,T2B0000178,640302000
8,-929.13,T2B0000178,640312000
8,51.82,T2B0000178,640606000
8,-9372.220000000001,T2B0000178,640901000
8,-88.17999999999998,T2B0000178,640901011
8,-94.07,T2B0000178,640901012
8,-1816.5800000000013,T2B0000178,640901013
8,-918,T2B0000178,641601000
8,288.92,T2B0000178,641602000
8,-1076.7,T2B0000178,660304004
8,-2957.2799999999997,T2B0000178,660801000
8,-58.46,T2B0000178,661201000
8,-63.56,T2B0000178,661202000
8,-649.77,T2B0000178,661402000
8,-43.75,T2B0000178,662212000
8,-33.59,T2B0000178,662213000
8,-139.04999999999998,T2B0000178,663701000
8,-504.06000000000006,T2B0000178,664001000
8,-2.17,T2B0000178,664101000
8,-53.47,T2B0000178,664104000
8,-57.47,T2B0000178,664201000
8,-302,T2B0000178,710516000
8,-44.28,T2B0000179,610501000
8,-52.45,T2B0000179,611601000
8,-4.02,T2B0000179,612205000
8,-20,T2B0000179,612809014
8,-2.98,T2B0000179,613101000
8,-5077.809999999999,T2B0000179,640301000
8,-1803.4300000000003,T2B0000179,640302000
8,-394.97999999999996,T2B0000179,640312000
8,-2416.8899999999994,T2B0000179,640901000
8,-79.53,T2B0000179,640901011
8,-51.99,T2B0000179,640901012
8,93.40000000000018,T2B0000179,640901013
8,-351,T2B0000179,641601000
8,-443.63,T2B0000179,641602000
8,-829.47,T2B0000179,660801000
8,-17.19,T2B0000179,661201000
8,-18.69,T2B0000179,661202000
8,-50.99,T2B0000179,661301000
8,-191.11,T2B0000179,661402000
8,-14.11,T2B0000179,662212000
8,-42.9,T2B0000179,663701000
8,-183.42000000000002,T2B0000179,664001000
8,-0.7,T2B0000179,664101000
8,-17.25,T2B0000179,664104000
8,-18.54,T2B0000179,664201000
8,-133,T2B0000179,710516000
8,-53.13,T2B0000180,610501000
8,-47.7,T2B0000180,611601000
8,-24.12,T2B0000180,612205000
8,-3.57,T2B0000180,613101000
8,-12039.410000000002,T2B0000180,640301000
8,-1457.5499999999993,T2B0000180,640302000
8,33.37,T2B0000180,640304000
8,-394.98,T2B0000180,640312000
8,-227.82,T2B0000180,640606000
8,-4374.499999999999,T2B0000180,640901000
8,-96.86999999999999,T2B0000180,640901011
8,-46.75,T2B0000180,640901012
8,-513.0600000000004,T2B0000180,640901013
8,-354,T2B0000180,641601000
8,-1032.75,T2B0000180,660801000
8,-20.63,T2B0000180,661201000
8,-22.43,T2B0000180,661202000
8,-229.33,T2B0000180,661402000
8,-16.94,T2B0000180,662212000
8,-854.27,T2B0000180,662213000
8,-23,T2B0000180,662602000
8,-81.59,T2B0000180,663701000
8,-168,T2B0000180,664001000
8,-0.84,T2B0000180,664101000
8,-20.7,T2B0000180,664104000
8,-22.25,T2B0000180,664201000
8,-197,T2B0000180,710516000
8,-53.13,T2B0000227,610501000
8,-135.79,T2B0000227,610601000
8,-68.5,T2B0000227,611601000
8,-44.79,T2B0000227,612205000
8,-3.57,T2B0000227,613101000
8,-11914.22,T2B0000227,640301000
8,-1549.7399999999998,T2B0000227,640302000
8,-1800,T2B0000227,640304000
8,-329.15,T2B0000227,640312000
8,-932.1500000000001,T2B0000227,640606000
8,-5334.75,T2B0000227,640901000
8,-85.44999999999999,T2B0000227,640901011
8,-46.75,T2B0000227,640901012
8,-545.5099999999996,T2B0000227,640901013
8,-1044.01,T2B0000227,641601000
8,-1001.52,T2B0000227,660801000
8,-20.63,T2B0000227,661201000
8,-22.43,T2B0000227,661202000
8,-229.33,T2B0000227,661402000
8,-15.24,T2B0000227,662208000
8,-14.11,T2B0000227,662212000
8,-1831.12,T2B0000227,662213000
8,0,T2B0000227,662501000
8,-102.87000000000002,T2B0000227,663701000
8,-224.94,T2B0000227,664001000
8,-0.7,T2B0000227,664101000
8,-35.44,T2B0000227,664104000
8,-18.54,T2B0000227,664201000
8,-126,T2B0000227,710516000
8,-60,T2B0000228,611601000
8,52.089999999999996,T2B0000228,640301000
8,4.71,T2B0000228,640901000
8,0.38,T2B0000228,640901011
8,0,T2B0000228,660801000
8,-88.56,T2B0000229,610501000
8,-87.45,T2B0000229,611601000
8,-5.95,T2B0000229,613101000
8,-11375.500000000004,T2B0000229,640301000
8,-1319.1299999999992,T2B0000229,640302000
8,-255.02999999999997,T2B0000229,640312000
8,-4370.34,T2B0000229,640901000
8,-107.49,T2B0000229,640901011
8,-85.03000000000002,T2B0000229,640901012
8,-464.32000000000005,T2B0000229,640901013
8,-732,T2B0000229,641601000
8,210.64,T2B0000229,641602000
8,-1767.98,T2B0000229,660801000
8,-34.39,T2B0000229,661201000
8,-37.39,T2B0000229,661202000
8,-382.22,T2B0000229,661402000
8,-28.23,T2B0000229,662212000
8,-80.69000000000001,T2B0000229,663701000
8,-355.34,T2B0000229,664001000
8,-1.4,T2B0000229,664101000
8,-34.5,T2B0000229,664104000
8,-37.08,T2B0000229,664201000
8,-257,T2B0000229,710516000
8,-141.69,T2B0000231,610501000
8,-135.79,T2B0000231,610601000
8,-311.25,T2B0000231,611601000
8,-12.06,T2B0000231,612205000
8,-9.53,T2B0000231,613101000
8,-29309.489999999998,T2B0000231,640301000
8,-2693.3300000000017,T2B0000231,640302000
8,-725.01,T2B0000231,640312000
8,-2184.31,T2B0000231,640606000
8,-11681.31,T2B0000231,640901000
8,-301.74,T2B0000231,640901011
8,-77.92,T2B0000231,640901012
8,-948.0499999999997,T2B0000231,640901013
8,-1701.01,T2B0000231,641601000
8,-2704.15,T2B0000231,660801000
8,-55.02,T2B0000231,661201000
8,-59.82,T2B0000231,661202000
8,-611.55,T2B0000231,661402000
8,-550.01,T2B0000231,662208000
8,-42.34,T2B0000231,662212000
8,-72.8,T2B0000231,662213000
8,-38.51,T2B0000231,663701000
8,-477.22,T2B0000231,664001000
8,-2.1,T2B0000231,664101000
8,-51.74,T2B0000231,664104000
8,-55.62,T2B0000231,664201000
8,-330,T2B0000231,710516000
8,-61.99,T2B0000232,610501000
8,-60.4,T2B0000232,611601000
8,-8.04,T2B0000232,612205000
8,-4.17,T2B0000232,613101000
8,-9270.869999999999,T2B0000232,640301000
8,-1281.0100000000002,T2B0000232,640302000
8,-394.98,T2B0000232,640312000
8,-3204.76,T2B0000232,640901000
8,-48.61,T2B0000232,640901011
8,-81.85000000000001,T2B0000232,640901012
8,-450.91,T2B0000232,640901013
8,-1035.5,T2B0000232,641601000
8,-1204.88,T2B0000232,660801000
8,-24.07,T2B0000232,661201000
8,-26.17,T2B0000232,661202000
8,-267.55,T2B0000232,661402000
8,-19.76,T2B0000232,662212000
8,-62.22,T2B0000232,663701000
8,-224.00000000000003,T2B0000232,664001000
8,-0.98,T2B0000232,664101000
8,-24.15,T2B0000232,664104000
8,-25.95,T2B0000232,664201000
8,-126,T2B0000232,710516000
8,-26.57,T2B0000233,610501000
8,-119.85,T2B0000233,611601000
8,-1.79,T2B0000233,613101000
8,-3974.66,T2B0000233,640301000
8,-528.69,T2B0000233,640302000
8,-139.17,T2B0000233,640312000
8,-1378.4799999999998,T2B0000233,640901000
8,-44.21999999999999,T2B0000233,640901011
8,-31.17,T2B0000233,640901012
8,-186.1,T2B0000233,640901013
8,-177,T2B0000233,641601000
8,-379.2900000000001,T2B0000233,660801000
8,-10.32,T2B0000233,661201000
8,-11.22,T2B0000233,661202000
8,-114.67,T2B0000233,661402000
8,-15.24,T2B0000233,662208000
8,-8.47,T2B0000233,662212000
8,-0.37,T2B0000233,663701000
8,-88.24,T2B0000233,664001000
8,-0.42,T2B0000233,664101000
8,-10.35,T2B0000233,664104000
8,-11.12,T2B0000233,664201000
8,-52,T2B0000233,710516000
8,-44.28,T2B0000235,610501000
8,-39.75,T2B0000235,611601000
8,-12.06,T2B0000235,612205000
8,-2.98,T2B0000235,613101000
8,-10167.29,T2B0000235,640301000
8,-2325.4699999999993,T2B0000235,640302000
8,-3000,T2B0000235,640304000
8,-270.83000000000004,T2B0000235,640312000
8,-4949.6,T2B0000235,640901000
8,-78.31,T2B0000235,640901011
8,-55.75,T2B0000235,640901012
8,-386.9499999999995,T2B0000235,640901013
8,18,T2B0000235,641601000
8,-860.62,T2B0000235,660801000
8,-34.34,T2B0000235,661102000
8,-17.19,T2B0000235,661201000
8,-18.69,T2B0000235,661202000
8,-0.66,T2B0000235,661301000
8,-191.11,T2B0000235,661402000
8,-647.28,T2B0000235,662204000
8,-11.29,T2B0000235,662212000
8,-1208.45,T2B0000235,662213000
8,-103.28999999999999,T2B0000235,663701000
8,-123.18,T2B0000235,664001000
8,-0.56,T2B0000235,664101000
8,-72.42,T2B0000235,664104000
8,-14.83,T2B0000235,664201000
8,-21.03,T2B0000235,664605019
8,-217,T2B0000235,710516000
8,-48,T2B0000238,611601000
8,0,T2B0000238,660801000
8,-79.7,T2B0000240,610501000
8,-71.55,T2B0000240,611601000
8,-16.08,T2B0000240,612205000
8,-5.36,T2B0000240,613101000
8,-15267.39,T2B0000240,640301000
8,-1885.6599999999999,T2B0000240,640302000
8,-475.83,T2B0000240,640312000
8,-5527.8200000000015,T2B0000240,640901000
8,-100.83000000000001,T2B0000240,640901011
8,-124.66,T2B0000240,640901012
8,-663.76,T2B0000240,640901013
8,-543,T2B0000240,641601000
8,-1543.9099999999999,T2B0000240,660801000
8,-30.95,T2B0000240,661201000
8,-33.65,T2B0000240,661202000
8,-344,T2B0000240,661402000
8,-25.4,T2B0000240,662212000
8,-33.6,T2B0000240,662213000
8,-31.58,T2B0000240,663701000
8,-282.38,T2B0000240,664001000
8,-1.26,T2B0000240,664101000
8,-31.05,T2B0000240,664104000
8,-33.37,T2B0000240,664201000
8,-189,T2B0000240,710516000
8,-168,T2B0000241,611601000
8,-1278.6200000000001,T2B0000241,640301000
8,-205.07999999999998,T2B0000241,640901000
8,0,T2B0000241,660801000
8,-13,T2B0000241,710516000
8,-88.56,T2B0000243,610501000
8,-43.45,T2B0000243,610601000
8,-89,T2B0000243,611601000
8,-4.02,T2B0000243,612205000
8,-5.95,T2B0000243,613101000
8,-14205.859999999997,T2B0000243,640301000
8,-1451.5699999999997,T2B0000243,640302000
8,-991.36,T2B0000243,640304000
8,-366.7,T2B0000243,640312000
8,-5557.7699999999995,T2B0000243,640901000
8,-111.75999999999999,T2B0000243,640901011
8,-93.49000000000001,T2B0000243,640901012
8,-510.95000000000005,T2B0000243,640901013
8,-857.17,T2B0000243,641601000
8,-1690.1,T2B0000243,660801000
8,-34.39,T2B0000243,661201000
8,-37.39,T2B0000243,661202000
8,-382.22,T2B0000243,661402000
8,-28.23,T2B0000243,662212000
8,-295,T2B0000243,662213000
8,-46.89,T2B0000243,663701000
8,-318.48,T2B0000243,664001000
8,-1.4,T2B0000243,664101000
8,-34.5,T2B0000243,664104000
8,-37.08,T2B0000243,664201000
8,-201,T2B0000243,710516000
8,-72,T2B0000244,611601000
8,0,T2B0000244,660801000
8,-6,T2B0000244,710516000
8,-35.42,T2B0000245,610501000
8,-31.5,T2B0000245,610601000
8,-36.55,T2B0000245,611601000
8,-2.38,T2B0000245,613101000
8,-7356.29,T2B0000245,640301000
8,-930.2399999999998,T2B0000245,640302000
8,-263.32,T2B0000245,640312000
8,-2519.7299999999996,T2B0000245,640901000
8,-37.71,T2B0000245,640901011
8,-61.76,T2B0000245,640901012
8,-327.4399999999999,T2B0000245,640901013
8,-57,T2B0000245,641601000
8,-657.34,T2B0000245,660801000
8,-13.75,T2B0000245,661201000
8,-14.96,T2B0000245,661202000
8,-152.89,T2B0000245,661402000
8,1004.5799999999999,T2B0000245,662202000
8,284.4,T2B0000245,662204000
8,-11.29,T2B0000245,662212000
8,-505.2,T2B0000245,662213000
8,-13.67,T2B0000245,663701000
8,-142.62,T2B0000245,664001000
8,-0.56,T2B0000245,664101000
8,-13.8,T2B0000245,664104000
8,-14.83,T2B0000245,664201000
8,9.6,T2B0000245,664605019
8,-76,T2B0000245,710516000
8,-88.56,T2B0000246,610501000
8,-384.75,T2B0000246,611601000
8,-24.12,T2B0000246,612205000
8,-5.95,T2B0000246,613101000
8,-14528.039999999997,T2B0000246,640301000
8,-1968.8400000000001,T2B0000246,640302000
8,-658.3,T2B0000246,640312000
8,-4923.12,T2B0000246,640901000
8,-99.63999999999999,T2B0000246,640901011
8,-109.08000000000001,T2B0000246,640901012
8,-693.0299999999997,T2B0000246,640901013
8,-1198.56,T2B0000246,641601000
8,-1705.6799999999998,T2B0000246,660801000
8,-34.39,T2B0000246,661201000
8,-37.39,T2B0000246,661202000
8,-382.22,T2B0000246,661402000
8,2314.53,T2B0000246,662202000
8,-28.23,T2B0000246,662212000
8,-33.6,T2B0000246,662213000
8,-84.08999999999997,T2B0000246,663701000
8,-335.82000000000005,T2B0000246,664001000
8,-1.4,T2B0000246,664101000
8,-34.5,T2B0000246,664104000
8,-37.08,T2B0000246,664201000
8,-220,T2B0000246,710516000
8,-44.28,T2B0000247,610501000
8,-39.75,T2B0000247,611601000
8,-8.04,T2B0000247,612205000
8,-2.98,T2B0000247,613101000
8,-7767.120000000001,T2B0000247,640301000
8,-1081.9099999999999,T2B0000247,640302000
8,-704.97,T2B0000247,640304000
8,-329.15,T2B0000247,640312000
8,-2997.31,T2B0000247,640901000
8,-62.06,T2B0000247,640901011
8,-46.75,T2B0000247,640901012
8,-380.8299999999998,T2B0000247,640901013
8,-1206.53,T2B0000247,641601000
8,-891.77,T2B0000247,660801000
8,-17.19,T2B0000247,661201000
8,-18.69,T2B0000247,661202000
8,-191.11,T2B0000247,661402000
8,-14.11,T2B0000247,662212000
8,-11.2,T2B0000247,662213000
8,-31.27,T2B0000247,663701000
8,-140,T2B0000247,664001000
8,-0.7,T2B0000247,664101000
8,-17.25,T2B0000247,664104000
8,-18.54,T2B0000247,664201000
8,-8,T2B0000247,710501000
8,-148,T2B0000247,710516000
8,-132,T2B0000248,611601000
8,-1278.6000000000001,T2B0000248,640301000
8,-205.07999999999998,T2B0000248,640901000
8,0,T2B0000248,660801000
8,-15,T2B0000248,710516000
8,-4.75,T2B0000249,611601000
8,-10.48,T2B0000249,664001000
8,-247.95,T2B0000252,610501000
8,-62.5,T2B0000252,610601000
8,-502.4,T2B0000252,611601000
8,-77.04,T2B0000252,612205000
8,-16.67,T2B0000252,613101000
8,-39182.92999999999,T2B0000252,640301000
8,-4406.010000000002,T2B0000252,640302000
8,-1346.64,T2B0000252,640312000
8,-14223.289999999999,T2B0000252,640901000
8,-333.96000000000004,T2B0000252,640901011
8,-115.42,T2B0000252,640901012
8,-1709.5299999999988,T2B0000252,640901013
8,-2306.51,T2B0000252,641601000
8,-4293.13,T2B0000252,660801000
8,-96.28,T2B0000252,661201000
8,-104.69,T2B0000252,661202000
8,-1070.22,T2B0000252,661402000
8,-77.62,T2B0000252,662212000
8,-156.25000000000003,T2B0000252,662213000
8,-120.60000000000002,T2B0000252,663701000
8,-816.0600000000002,T2B0000252,664001000
8,-3.85,T2B0000252,664101000
8,-94.86,T2B0000252,664104000
8,-101.96,T2B0000252,664201000
8,-595,T2B0000252,710516000
8,-247.95,T2B0000254,610501000
8,-315.03,T2B0000254,610601000
8,-470.95,T2B0000254,611601000
8,-85.08,T2B0000254,612205000
8,-16.67,T2B0000254,613101000
8,-55209.8,T2B0000254,640301000
8,-7043.889999999999,T2B0000254,640302000
8,-2393.84,T2B0000254,640304000
8,-1675.79,T2B0000254,640312000
8,-83.46000000000004,T2B0000254,640606000
8,-21971.17,T2B0000254,640901000
8,-476.56,T2B0000254,640901011
8,-283.91999999999996,T2B0000254,640901012
8,-1571.999999999998,T2B0000254,640901013
8,-2711.85,T2B0000254,641601000
8,-491.03,T2B0000254,641602000
8,-4900.76,T2B0000254,660801000
8,-96.28,T2B0000254,661201000
8,-104.69,T2B0000254,661202000
8,-1070.22,T2B0000254,661402000
8,-232.4,T2B0000254,662202000
8,-79.04,T2B0000254,662212000
8,-491.42999999999995,T2B0000254,662213000
8,-165.00000000000003,T2B0000254,663701000
8,-876.04,T2B0000254,664001000
8,-3.92,T2B0000254,664101000
8,-96.59,T2B0000254,664104000
8,-103.82,T2B0000254,664201000
8,-630,T2B0000254,710516000
8,-150.54,T2B0000255,610501000
8,-237.3,T2B0000255,611601000
8,-8.04,T2B0000255,612205000
8,-10.12,T2B0000255,613101000
8,-25728.479999999996,T2B0000255,640301000
8,-4632.77,T2B0000255,640302000
8,39.73,T2B0000255,640304000
8,-761.68,T2B0000255,640312000
8,-41.73000000000002,T2B0000255,640606000
8,-9874.400000000001,T2B0000255,640901000
8,-210.19,T2B0000255,640901011
8,-83.49000000000001,T2B0000255,640901012
8,-825.0599999999995,T2B0000255,640901013
8,-906.5999999999999,T2B0000255,641601000
8,-142.47,T2B0000255,641602000
8,-2850.81,T2B0000255,660801000
8,-58.46,T2B0000255,661201000
8,-63.56,T2B0000255,661202000
8,-649.77,T2B0000255,661402000
8,-47.99,T2B0000255,662212000
8,-143.54999999999998,T2B0000255,663701000
8,-612.04,T2B0000255,664001000
8,-2.38,T2B0000255,664101000
8,-58.64,T2B0000255,664104000
8,-63.03,T2B0000255,664201000
8,-328,T2B0000255,710516000
8,-61.99,T2B0000256,610501000
8,-122.4,T2B0000256,611601000
8,-6900,T2B0000256,612102000
8,-8.04,T2B0000256,612205000
8,-4.17,T2B0000256,613101000
8,-21961.519999999997,T2B0000256,640301000
8,-2634.6500000000015,T2B0000256,640302000
8,-460.81,T2B0000256,640312000
8,-20.870000000000005,T2B0000256,640606000
8,-8361.670000000002,T2B0000256,640901000
8,-151.74,T2B0000256,640901011
8,-91.41,T2B0000256,640901012
8,-927.3999999999999,T2B0000256,640901013
8,-399,T2B0000256,641601000
8,-1198.74,T2B0000256,660801000
8,-24.07,T2B0000256,661201000
8,-26.17,T2B0000256,661202000
8,-267.55,T2B0000256,661402000
8,-1576.38,T2B0000256,662202000
8,-37.03999999999999,T2B0000256,662208000
8,-19.76,T2B0000256,662212000
8,-44.79,T2B0000256,662213000
8,-58.029999999999994,T2B0000256,663701000
8,-254.23999999999998,T2B0000256,664001000
8,-0.98,T2B0000256,664101000
8,-24.15,T2B0000256,664104000
8,-25.95,T2B0000256,664201000
8,-188,T2B0000256,710516000
8,-106.27,T2B0000257,610501000
8,-189.15,T2B0000257,611601000
8,-7.14,T2B0000257,613101000
8,-27085.899999999987,T2B0000257,640301000
8,-2776.220000000001,T2B0000257,640302000
8,-487.56000000000006,T2B0000257,640312000
8,162.57,T2B0000257,640606000
8,-10111.749999999998,T2B0000257,640901000
8,-267.57,T2B0000257,640901011
8,-113.65,T2B0000257,640901012
8,-1134.3099999999997,T2B0000257,640901013
8,-1308,T2B0000257,641601000
8,-2096.6499999999996,T2B0000257,660801000
8,-41.26,T2B0000257,661201000
8,-44.87,T2B0000257,661202000
8,-458.66,T2B0000257,661402000
8,-62.1,T2B0000257,662212000
8,-87.16,T2B0000257,663701000
8,-629.9200000000001,T2B0000257,664001000
8,-3.08,T2B0000257,664101000
8,-75.89,T2B0000257,664104000
8,-81.57,T2B0000257,664201000
8,-555,T2B0000257,710516000
8,-141.69,T2B0000258,610501000
8,-272.25,T2B0000258,611601000
8,-52.26,T2B0000258,612205000
8,-9.53,T2B0000258,613101000
8,-25763.320000000003,T2B0000258,640301000
8,-3471.880000000001,T2B0000258,640302000
8,-1132.25,T2B0000258,640304000
8,-987.45,T2B0000258,640312000
8,-9575.85,T2B0000258,640901000
8,-208.20999999999998,T2B0000258,640901011
8,-182.95,T2B0000258,640901012
8,-1222.1000000000004,T2B0000258,640901013
8,-1035,T2B0000258,641601000
8,229.9,T2B0000258,641602000
8,-2701.35,T2B0000258,660801000
8,-55.02,T2B0000258,661201000
8,-59.82,T2B0000258,661202000
8,-611.55,T2B0000258,661402000
8,105.92,T2B0000258,662202000
8,-413.28999999999996,T2B0000258,662204000
8,-45.16,T2B0000258,662212000
8,-141.4,T2B0000258,662213000
8,-106.58,T2B0000258,663701000
8,-548.6,T2B0000258,664001000
8,-2.24,T2B0000258,664101000
8,-55.19,T2B0000258,664104000
8,-59.32,T2B0000258,664201000
8,-4.51,T2B0000258,664605019
8,-341,T2B0000258,710516000
8,-23.54,T2B0000259,610601000
8,-19.95,T2B0000259,611601000
8,0,T2B0000259,660801000
8,-28.000000000000004,T2B0000259,664001000
8,-8.86,T2B0000260,610501000
8,-12.7,T2B0000260,611601000
8,-4.02,T2B0000260,612205000
8,-0.6,T2B0000260,613101000
8,-2254,T2B0000260,640301000
8,-415.98,T2B0000260,640302000
8,-65.83,T2B0000260,640312000
8,-838.5600000000001,T2B0000260,640901000
8,-15.149999999999999,T2B0000260,640901011
8,-15.58,T2B0000260,640901012
8,-146.42000000000002,T2B0000260,640901013
8,-60,T2B0000260,641601000
8,-140.97000000000003,T2B0000260,660801000
8,-3.44,T2B0000260,661201000
8,-3.74,T2B0000260,661202000
8,-38.22,T2B0000260,661402000
8,-2.82,T2B0000260,662212000
8,-712,T2B0000260,662213000
8,-7.15,T2B0000260,663701000
8,-38.48,T2B0000260,664001000
8,-0.14,T2B0000260,664101000
8,-19.9,T2B0000260,664104000
8,-3.71,T2B0000260,664201000
8,-9,T2B0000260,710516000
8,-79.7,T2B0000261,610501000
8,-350.55,T2B0000261,611601000
8,-34541.93,T2B0000261,612102000
8,-12.06,T2B0000261,612205000
8,-5.36,T2B0000261,613101000
8,-13789.75,T2B0000261,640301000
8,-1375.3899999999994,T2B0000261,640302000
8,117.13,T2B0000261,640304000
8,-446.67,T2B0000261,640312000
8,-4593.520000000001,T2B0000261,640901000
8,-72.99000000000001,T2B0000261,640901011
8,-62.90000000000001,T2B0000261,640901012
8,-651.2100000000003,T2B0000261,640901013
8,-633,T2B0000261,641601000
8,-1541.35,T2B0000261,660801000
8,-30.95,T2B0000261,661201000
8,-33.65,T2B0000261,661202000
8,-344,T2B0000261,661402000
8,-510.92,T2B0000261,662202000
8,-25.4,T2B0000261,662212000
8,-50.35,T2B0000261,663701000
8,-262.58,T2B0000261,664001000
8,-1.26,T2B0000261,664101000
8,-31.05,T2B0000261,664104000
8,-33.37,T2B0000261,664201000
8,-179,T2B0000261,710516000
8,-53.13,T2B0000262,610501000
8,-76.45,T2B0000262,611601000
8,-16.08,T2B0000262,612205000
8,-3.57,T2B0000262,613101000
8,-8803.59,T2B0000262,640301000
8,-1240.5499999999993,T2B0000262,640302000
8,-4710.56,T2B0000262,640304000
8,-394.98,T2B0000262,640312000
8,69.09,T2B0000262,640606000
8,-4439.429999999999,T2B0000262,640901000
8,-152.89999999999998,T2B0000262,640901011
8,-62.34,T2B0000262,640901012
8,-436.67000000000013,T2B0000262,640901013
8,-1064.58,T2B0000262,641601000
8,-1045.73,T2B0000262,660801000
8,-20.63,T2B0000262,661201000
8,-22.43,T2B0000262,661202000
8,-229.33,T2B0000262,661402000
8,-16.94,T2B0000262,662212000
8,-35.91,T2B0000262,663701000
8,-178.48000000000002,T2B0000262,664001000
8,-0.84,T2B0000262,664101000
8,-20.7,T2B0000262,664104000
8,-22.25,T2B0000262,664201000
8,-151,T2B0000262,710516000
8,-123.98,T2B0000263,610501000
8,-115.35,T2B0000263,611601000
8,-56.28,T2B0000263,612205000
8,-8.34,T2B0000263,613101000
8,-27634,T2B0000263,640301000
8,-3386.16,T2B0000263,640302000
8,100.11,T2B0000263,640304000
8,-929.13,T2B0000263,640312000
8,-9832.99,T2B0000263,640901000
8,-96.21000000000001,T2B0000263,640901011
8,-167.76999999999998,T2B0000263,640901012
8,-1191.9399999999991,T2B0000263,640901013
8,-1800.79,T2B0000263,641601000
8,403.77,T2B0000263,641602000
8,-2425.3199999999997,T2B0000263,660801000
8,-48.14,T2B0000263,661201000
8,-52.35,T2B0000263,661202000
8,-535.11,T2B0000263,661402000
8,-540.92,T2B0000263,662202000
8,-39.52,T2B0000263,662212000
8,-105.52,T2B0000263,663701000
8,-382.9200000000001,T2B0000263,664001000
8,-1.96,T2B0000263,664101000
8,-48.29,T2B0000263,664104000
8,-51.91,T2B0000263,664201000
8,-365,T2B0000263,710516000
8,-6,T2B0000263,710520000
8,-36,T2B0000264,611601000
8,0,T2B0000264,660801000
8,-15.24,T2B0000264,662208000
8,-16.52,T2B0000264,664104000
8,-160.95,T2B0000265,611601000
8,-4.02,T2B0000265,612205000
8,11.569999999999936,T2B0000265,641601000
8,0,T2B0000265,660801000
8,-6.7,T2B0000265,663701000
8,-153.76,T2B0000265,664001000
8,-19.95,T2B0000266,611601000
8,0,T2B0000266,660801000
8,-28.000000000000004,T2B0000266,664001000
8,0,T2B0000271,660801000
8,-194.82,T2B0000272,610501000
8,-108.39,T2B0000272,610601000
8,-180.65,T2B0000272,611601000
8,-32.16,T2B0000272,612205000
8,-13.1,T2B0000272,613101000
8,-33574.62,T2B0000272,640301000
8,-3746.25,T2B0000272,640302000
8,-1434.1200000000001,T2B0000272,640312000
8,-11827.199999999999,T2B0000272,640901000
8,-257.15,T2B0000272,640901011
8,-218.26000000000002,T2B0000272,640901012
8,-1318.6800000000003,T2B0000272,640901013
8,-1723.5900000000001,T2B0000272,641601000
8,-297.75,T2B0000272,641602000
8,-3781.52,T2B0000272,660801000
8,-75.65,T2B0000272,661201000
8,-82.26,T2B0000272,661202000
8,-840.89,T2B0000272,661402000
8,512.07,T2B0000272,662202000
8,-60.69,T2B0000272,662212000
8,-586.3299999999999,T2B0000272,662213000
8,-23,T2B0000272,662602000
8,-79.11,T2B0000272,663701000
8,-499.58000000000004,T2B0000272,664001000
8,-3.01,T2B0000272,664101000
8,-74.17,T2B0000272,664104000
8,-79.72,T2B0000272,664201000
8,-499,T2B0000272,710516000
8,-61.99,T2B0000279,610501000
8,-77.15,T2B0000279,611601000
