Month,Values
10,-334.97
10,-580.04
10,-6.64
10,-7.35
10,-132.87
10,-63.24
10,-72.73
10,-9.39
10,-2.87
10,-163.52
10,-76.44
10,-10.62
10,-442.43
10,-1036.43
10,-5.3
10,-71.22
10,-748.06
10,-0.39
10,-902.1
10,-214.09
10,-252.29
10,-11.99
10,-32.16
10,-0.26
10,-26.45
10,-6.81
10,-0.24
10,-23.38
10,-216.31
10,-11.31
10,-91.43
10,-139.89
10,-2886.95
10,-24.12
10,-2.99
10,-16079.92
10,-3025
10,-153
10,-475.83
10,-811.42
10,-6245.55
10,-178.87
10,-105.84
10,-763.16
10,-913.75
10,-1762.19
10,-35.09
10,-38.85
10,-384.52
10,171.34
10,-296.45
10,-204.2
10,-28.17
10,-861.64
10,-23
10,-35.16
10,-239.21
10,-1.4
10,-60.32
10,-272
10,-18.29
10,-15.9
10,-8.04
10,-0.6
10,-6387.21
10,-623.85
10,-102.5
10,-2442.61
10,-63.33
10,-30.24
10,-23.94
10,-120
10,-349.32
10,-457.35
10,-7.02
10,-7.77
10,-30.71
10,-76.9
10,-5.63
10,-406.8
10,-15.26
10,-39.58
10,-37.78
10,-0.28
10,-35.98
10,-53
10,-91.43
10,-43.45
10,-2316.25
10,-44.22
10,-2.99
10,-10333.92
10,-3785
10,-83.97
10,-631.97
10,-4132.78
10,-145.52
10,-90.72
10,-998.67
10,-473.08
10,-600.56
10,-1749.16
10,-483.59
10,-35.09
10,-38.85
10,-31.89
10,-8.81
10,-384.52
10,-27.05
10,-183.6
10,-82.13
10,-102.95
10,-171.27
10,-1.34
10,-25.12
10,-292
10,-6
10,-1.23
10,583.8
10,-890.4
10,-64
10,-108.39
10,-1884.7
10,-48.24
10,-2.1
10,-35926.66
10,-4638.75
10,467.73
10,-1119.11
10,-13277.6
10,-287.4
10,-184.85
10,-1632.84
10,-1663.42
10,-1144.75
10,-24.56
10,-27.2
10,-269.17
10,-366.09
10,-53.53
10,-76.77
10,-89.95
10,-376.46
10,-2.65
10,-49.71
10,-366
10,-73.15
10,-363.15
10,-52.26
10,-2.4
10,-23579.96
10,-5965
10,-629.14
10,-275.23
10,-8937.91
10,-222.11
10,-105.84
10,-1488.23
10,-464.38
10,-1381.72
10,6.86
10,-28.07
10,-31.08
10,-76.73
10,-307.62
10,-14
10,-73.52
10,-29.58
10,-1221.97
10,63.18
10,-209.75
10,-263.73
10,-540.79
10,-1.47
10,-43.47
10,-294
10,-778
10,-64
10,-108.39
10,-58.65
10,-28.14
10,-2.1
10,-24480.88
10,-11071.25
10,-431.65
10,-2206.47
10,-9502.53
10,-175.28
10,-23.38
10,-1619.52
10,-775.05
10,-1274.57
10,-2478.43
10,-24.56
10,-27.2
10,-88.35
10,-269.17
10,-71.55
10,-12.86
10,-92.27
10,-67.85
10,-19.72
10,-117.6
10,-84.66
10,-247.59
10,-0.98
10,-133.98
10,-3.5
10,-890
10,-0.01
10,-60
10,-238
10,-2861.5
10,0
10,-3787.8
10,-1333.3
10,9760.47
10,-91.43
10,-95.2
10,-60.3
10,-2.99
10,-31682.02
10,-6653.72
10,-2417.7
10,-592.48
10,-13992.03
10,-382.17
10,-89.98
10,-53.09
10,-613.55
10,-1731.01
10,-35.09
10,-38.85
10,-384.52
10,-1189.82
10,-1721.35
10,-402
10,-28.17
10,-520
10,-74.45
10,-230.34
10,-1.4
10,-37.65
10,-40.68
10,-324
10,-128.01
10,-46.95
10,-151.8
10,-24.12
10,-4.19
10,-18257.85
10,-2567.5
10,-4423.47
10,-746.66
10,-7491.79
10,-194.12
10,-136.08
10,-903.76
10,-1336.12
10,33.59
10,-2479.01
10,-49.12
10,-54.39
10,-538.33
10,-307.09
10,-39.44
10,-474.51
10,-23
10,-58
10,-88.97
10,-293.78
10,-1.96
10,-36.63
10,-3.5
10,-449
10,-36.57
10,-108.39
10,-28.6
10,-1.2
10,-4594.36
10,-556.25
10,-146.68
10,-1733.27
10,-46.71
10,-96.83
10,-195.8
10,-219
10,-714.22
10,-14.04
10,-15.54
10,-153.81
10,-11.27
10,-33.6
10,-4.51
10,-178.27
10,-0.56
10,-10.46
10,-91
10,-54.86
10,-73.5
10,-46.05
10,-45.54
10,-1.8
10,-6111.81
10,-45.85
10,-183.35
10,-1918.55
10,-51.49
10,-18.24
10,-336.6
10,28.68
10,-1042.75
10,-21.05
10,-23.31
10,-230.71
10,-160.15
10,-16.9
10,-13.66
10,-35.3
10,-105.37
10,-0.84
10,-15.7
10,-404
10,-1550
10,-290
10,-492.8
10,-15831
10,-3393.6
10,-3289
10,-1105.31
10,-18
10,-299
10,-525
10,-101
10,-18.29
10,-31.8
10,-12.06
10,-0.6
10,-3323.1
10,-1877.95
10,-153
10,-65.82
10,-2196.14
10,-50.36
10,-29.76
10,490.16
10,-162
10,-344.1
10,-7.02
10,-7.77
10,-76.9
10,50.57
10,-5.63
10,-321.45
10,-8.67
10,-3.46
10,-71.32
10,-0.28
10,-5.23
10,-50.57
10,-49
10,-27.43
10,-870.35
10,-0.9
10,-3154.98
10,-538.75
10,-110.01
10,-1209.74
10,-29.16
10,-15.12
10,-189.64
10,-183
10,-523.98
10,-10.53
10,-11.66
10,-115.36
10,-8.45
10,-44.8
10,-20.67
10,-31.88
10,-57.45
10,-0.42
10,-7.85
10,-82
10,-91.43
10,-46.95
10,-120.3
10,-65.64
10,-2.99
10,-14517.09
10,-2617.5
10,-417.51
10,-5832.9
10,-136.24
10,-103.81
10,-700.35
10,-842.48
10,-1751.83
10,-498.97
10,-35.09
10,-38.85
10,-31.45
10,-8.81
10,-384.52
10,-4.69
10,-1070.14
10,3.7
10,-720.34
10,-28.17
10,-327.6
10,-320
10,-335.35
10,-4.37
10,-260.55
10,-230.46
10,-1.4
10,-27.09
10,-43.25
10,-462
10,-44.05
10,-10369.97
10,-31
10,-975.09
10,-607.28
10,-587548.47
10,745333.33
10,-10902.9
10,-6574.03
10,-65539.48
10,-11019
10,-103.57
10,-20.84
10,-413.7
10,-19850.49
10,-8.81
10,-0.01
10,0
10,-26174
10,-47942
10,-306
10,-822779.6
10,-441.12
10,-8440.63
10,-54
10,-15471.76
10,-7250
10,-3148
10,-84
10,-1086.25
10,-8818
10,-648
10,-36.57
10,-44.5
10,-20.1
10,-555.61
10,-1.2
10,-9310.31
10,-2454.8
10,223.03
10,-234.16
10,-3462.02
10,-91.15
10,-60.48
10,-617.8
10,-723.81
10,-688.29
10,-333.72
10,-14.04
10,-15.54
10,-92.2
10,-130
10,-153.81
10,-164.58
10,-1230.48
10,-11.27
10,-150
10,-24.69
10,-89.52
10,-0.56
10,-51.6
10,-150
10,-137.15
10,-271.58
10,-125.45
10,-56.28
10,-4.49
10,-28725.74
10,-4429.48
10,-2294.41
10,-987.45
10,-172.02
10,-11253.7
10,-286.3
10,-166.32
10,-1431.1
10,-971
10,-2612.19
10,-52.63
10,-58.28
10,-576.78
10,-489.56
10,-479.04
10,-42.26
10,-611.04
10,-79.82
10,-301.13
10,-2.1
10,-39.24
10,-4.06
10,-380
10,-109.72
10,-108.39
10,-100.15
10,-52.26
10,-3.59
10,-28108.33
10,-4136.57
10,-307
10,-658.3
10,-10682.42
10,-198.03
10,-123.35
10,-1302.15
10,-920.95
10,294.7
10,-2088.21
10,-42.11
10,-46.62
10,-461.43
10,-308.5
10,-33.81
10,-773.23
10,-23
10,-119.63
10,-236.85
10,-1.68
10,-31.39
10,-272
10,-58.25
10,-23964.49
10,-3499.54
10,-27632
10,-144.8
10,-12.8
10,-339.1
10,-12
10,-54.86
10,-286.22
10,-2639.75
10,-1.8
10,-18493.7
10,-3734.18
10,208.38
10,-527.51
10,-7464.02
10,-194.07
10,-105.19
10,-362.12
10,-981.9
10,-923.36
10,-21.05
10,-23.31
10,-230.71
10,-591.65
10,-39.44
10,-217.22
10,-23
10,-23.13
10,-271.89
10,-1.96
10,-36.63
10,-257
10,-45.72
10,-202.3
10,-12.06
10,-1.5
10,-12542.46
10,-1840
10,655.81
10,-534.15
10,-4082.32
10,-95.57
10,-75.6
10,-647.68
10,-88.56
10,-178.76
10,-811.01
10,-17.54
10,-19.43
10,-192.26
10,-781.14
10,-25.36
10,-857.53
10,-30.49
10,-31.88
10,-185.14
10,-1.26
10,-23.55
10,-146
10,-36.57
10,-108.39
10,-1816.05
10,-1.2
10,-10848.59
10,-1370
10,-153
10,-315.18
10,-4070.84
10,-71.6
10,-83.27
10,-482.24
10,-235.39
10,-651.92
10,-14.04
10,-15.54
10,-153.81
10,-25.07
10,-1.35
10,-220.43
10,-1.24
10,-23.28
10,-156
10,-2212.69
10,-72.48
10,-46037.39
10,-849.12
10,-940.18
10,-935.14
10,-37.03
10,-760.1
10,-100.58
10,-168.93
10,-3203.2
10,-3.29
10,-12912.15
10,-1738.75
10,-153
10,-432.53
10,83.89
10,-4798.18
10,-108.94
10,-109.65
10,-612.04
10,-775.88
10,-1905.7
10,-38.6
10,-42.74
10,-422.97
10,-33.81
10,-1188.53
10,-8.76
10,-222.92
10,-1.68
10,-31.39
10,-204
10,-73.15
10,-135.49
10,-2300.35
10,-4.02
10,-2.4
10,-9400.39
10,-1346.25
10,-153
10,-285.85
10,-3625.45
10,-99.9
10,-77.39
10,-473.88
10,-471
10,-1444.02
10,-28.07
10,-31.08
10,-307.62
10,-22.54
10,-128.05
10,-69
10,-8.77
10,-150.93
10,-1.12
10,-20.93
10,-131
10,-109.72
10,-86.9
10,-3105.05
10,-6800
10,-16.08
10,-3.59
10,-28552.91
10,-3930
10,-307
10,-1119.46
10,-10952.45
10,-287.19
10,-226.79
10,-1383.36
10,-1535.81
10,-1909.03
10,-42.11
10,-46.62
10,-461.43
10,-714.45
10,-52.4
10,-1317.47
10,-77.76
10,-63.76
10,-373.59
10,-2.6
10,-48.66
10,-299
10,-27.43
10,-108.39
10,-1449
10,-0.9
10,-10961.69
10,-1306.25
10,444.8
10,-285.85
10,-3423.8
10,-78.81
10,-55.73
10,-459.8
10,343.58
10,142.03
10,-461.68
10,-10.53
10,-11.66
10,-115.36
10,-19.72
10,-39.21
10,-23
10,-0.77
10,-120.96
10,-0.98
10,-18.31
10,-120
10,-54.86
10,-108.39
10,-158.05
10,-20.1
10,-1.8
10,-22107.95
10,-2983.75
10,-731.31
10,-570.82
10,-158.91
10,-8261.32
10,-201.66
10,-81.7
10,-994.48
10,-573
10,-985.66
10,-21.05
10,-23.31
10,-230.71
10,-33.81
10,-274.89
10,-38.85
10,-274.61
10,-1.68
10,-31.39
10,-221
10,-581.85
10,-866.36
10,-108.18
10,-4.23
10,-133.46
10,-0.45
10,-50.31
10,-0.21
10,-3.92
10,-54
10,-307.29
10,-607.42
10,-8104.5
10,-4833.33
10,-557
10,-576.03
10,-1658.8
10,-346.25
10,-41.52
10,-196.71
10,-18.87
10,-17922.2
10,1703.97
10,-731.89
10,-329.15
10,-37.52
10,-280
10,-3294.07
10,-70.95
10,-75.6
10,599.8
10,-2196.05
10,-800
10,-11003.66
10,-36.87
10,-221.05
10,-244.76
10,-2422.49
10,-202.43
10,-58.71
10,-14.09
10,-2161.44
10,-4757.5
10,-45.21
10,-1573.45
10,-0.7
10,-13.08
10,-143
10,-1366.34
10,-11
10,-17.87
10,-36.57
10,-39.75
10,-12.06
10,-1.2
10,-6186.5
10,-896.25
10,-263.32
10,-2374.06
10,-59.5
10,-315.48
10,-821.55
10,-698.65
10,-14.04
10,-15.54
10,-153.81
10,0
10,-11.27
10,-25.2
10,-24.79
10,-70.65
10,-0.56
10,-10.46
10,-73
10,-7.28E-12
10,-9.14
10,-15.9
10,-15916.16
10,-0.3
10,-3713.41
10,-407.5
10,205.47
10,-65.83
10,-1064.19
10,-37.18
10,7.78
10,-143.44
10,391.68
10,-174.66
10,-3.51
10,-3.89
10,-38.45
10,-159.4
10,-2.82
10,-20.3
10,-7.14
10,-0.14
10,-2.62
10,-42
10,-164.58
10,-43.45
10,-143.1
10,-56.94
10,-5.39
10,-37944.53
10,-4266.33
10,-1250.84
10,-1097.46
10,-56.42
10,-14798.46
10,-306.42
10,-136.08
10,-2012.56
10,-1707.76
10,-3110.21
10,-63.16
10,-69.93
10,-692.14
10,-50.71
10,-3515.36
10,-46
10,-122.63
10,-247.32
10,-2.52
10,-47.09
10,-213
10,-604
10,-900
10,-316.8
10,-450
10,-158.4
10,-600
10,-211.2
10,-450
10,-158.4
10,-600
10,-211.2
10,-600
10,-211.2
10,-750
10,-264
10,-750
10,-264
10,-600
10,-211.2
10,-450
10,-158.4
10,-750
10,-264
10,-1050
10,-369.6
10,-1200
10,-422.4
10,-1050
10,-369.6
10,-750
10,-264
10,-300
10,-105.6
10,-900
10,-316.8
10,-1350
10,-475.2
10,-600
10,-211.2
10,-137.15
10,-182.85
10,-8.04
10,-4.49
10,-20862.28
10,-4633.85
10,-460
10,-659.19
10,-397.29
10,-9346.34
10,-245.55
10,-56.05
10,-858.72
10,-1383.81
10,150.26
10,-2523.73
10,-52.63
10,-58.28
10,-576.78
10,-42.26
10,-3168.35
10,-50.9
10,-248.03
10,-2.1
10,-39.24
10,-706
10,-27.43
10,-23.85
10,-12.06
10,-454.59
10,-0.9
10,-4079.88
10,1361.17
10,-197.49
10,-412.83
10,-948.96
10,-49.12
10,-38.01
10,-404.98
10,-843.97
10,-443.47
10,-10.53
10,-11.66
10,-115.36
10,-240.58
10,-8.45
10,-432.83
10,-14.27
10,-94.15
10,-0.42
10,-8.57
10,-104
10,-64
10,-77.15
10,-24.12
10,-2.1
10,-18141.67
10,-4548.75
10,-394.98
10,-5309.86
10,-8383.15
10,-183.6
10,-75.6
10,-807.63
10,16.68
10,-1135.33
10,-24.56
10,-27.2
10,-269.17
10,-797.05
10,-18.31
10,-908
10,-192.58
10,-8.04
10,-164.13
10,-0.91
10,-89.4
10,-274
10,-159.2
10,0
10,-12
10,-155.44
10,-260.8
10,-12.06
10,-5.09
10,-22800.66
10,-3195
10,-153
10,-914.99
10,-275.23
10,-8839.91
10,-220.77
10,-166.32
10,-1124.64
10,-1488.34
10,-320.38
10,-2972.43
10,-59.65
10,-66.05
10,-653.69
10,-206.8
10,-47.89
10,-1469.8
10,-23.37
10,-326.66
10,-2.38
10,-44.48
10,-320
10,-12
10,0
10,-14.15
10,-45.72
10,-39.75
10,-16.08
10,-1.5
10,-8235.96
10,-1706.25
10,385.8
10,-299.99
10,-825.67
10,-2782.64
10,-68.49
10,-75.6
10,-600.6
10,-935.53
10,-873.3
10,-17.54
10,-19.43
10,-192.26
10,-440.2
10,-471.6
10,-14.09
10,-596.99
10,-131.89
10,-357.3
10,-66.89
10,-209.59
10,-0.7
10,-46.21
10,-137
10,-48
10,0
10,-91.43
10,-216.78
10,-106.7
10,-2.99
10,-13008.96
10,-1560
10,-293.36
10,-4723.55
10,-130.05
10,-549.12
10,-912
10,-1902.37
10,-35.09
10,-38.85
10,-384.52
10,-28.17
10,-1059.78
10,-23
10,-0.45
10,-182.52
10,-1.4
10,-26.16
10,-180
10,-203.15
10,0
10,-3.57
10,-120
10,0
10,-173.72
10,-340.55
10,-4.02
10,-5.69
10,-25831.21
10,-2631.35
10,-153
10,-725.89
10,-9818.77
10,-205.12
10,-120.96
10,-926.23
10,-508.84
10,-40.28
10,-3305.45
10,-66.67
10,-73.82
10,-730.59
10,-495.5
10,-327.9
10,-53.53
10,-1075
10,-17.82
10,-402.09
10,-2.65
10,-49.71
10,-325
10,-73.15
10,-152.35
10,-12.06
10,-2.4
10,-16535.69
10,-2690.06
10,-3395.75
10,-373.32
10,-112.83
10,-7366.21
10,-157.68
10,-80.32
10,-117.04
10,-507
10,-1397.29
10,-28.07
10,-31.08
10,-307.62
10,-22.54
10,-201.6
10,-36.35
10,-124.53
10,-1.12
10,-20.93
10,-126
10,-219.44
10,-429.95
10,-33635.22
10,-12.06
10,-7.19
10,-39679.63
10,-3950.91
10,-7309.65
10,-960.04
10,-56.42
10,-16678.35
10,-367.43
10,-219.47
10,-896.72
10,-1806.78
10,-332.15
10,-4124.45
10,-84.21
10,-93.24
10,-922.85
10,-500
10,-67.61
10,-361
10,-136.53
10,-534.21
10,-3.35
10,-62.79
10,-477
10,0
10,-96
10,0
10,-118.86
10,-334.4
10,-8.04
10,-3.89
10,-35661.64
10,-3084.99
10,692.17
10,-636.66
10,-301.65
10,-14369.43
10,-281.94
10,-46.18
10,-121
10,-194.94
10,-1999.55
10,-45.61
10,-50.51
10,-499.88
10,-36.62
10,-568.89
10,-69.58
10,-296.94
10,-1.82
10,-34.01
10,-366
10,0
10,-15.24
10,-8
10,-146.29
10,-271.58
10,-204.65
10,-52.26
10,-4.79
10,-25601.72
10,-5946.72
10,-3459.46
10,-987.46
10,-11628.3
10,-324.42
10,-184.63
10,-380.49
10,-1009.4
10,-549.91
10,-2740.05
10,-56.14
10,-62.16
10,-615.23
10,-320.9
10,-45.08
10,-2675.87
10,-165
10,-366.93
10,-2.24
10,-41.86
10,-420
10,-164.58
10,-217.25
10,-5.39
10,-32566.55
10,-6450.31
10,-460
10,-1250.79
10,-14366.16
10,-316.3
10,-171.59
10,-38.28
10,-1935.78
10,-621.19
10,-3075.35
10,-63.16
10,-69.93
10,-692.14
10,-509.42
10,-257.53
10,-584.4
10,-50.71
10,-1175.47
10,-16.54
10,-398.23
10,-2.52
10,-47.09
10,-8.57
10,-384
10,-128.01
10,-185.28
10,-124.15
10,-8.04
10,-4.19
10,-32244.82
10,-3696.25
10,-307
10,-731.64
10,-56.42
10,-12146.02
10,-317.47
10,-106.32
10,-1239.85
10,-937.29
10,-2451.54
10,-49.12
10,-54.39
10,-538.33
10,-400
10,-39.44
10,-397.23
10,-43.8
10,-221.29
10,-1.96
10,-36.63
10,-284
10,-192.01
10,-193.84
10,-288.35
10,-60.3
10,-6.29
10,-31921.81
10,-5047.38
10,-18763.51
10,-1250.79
10,-16484.94
10,-398.22
10,-182.79
10,-388.08
10,-884.19
10,-3615.7
10,-73.68
10,-81.59
10,-807.5
10,-59.16
10,-2379.82
10,-128.72
10,-423.49
10,-2.93
10,-54.94
10,-471
10,-137.15
10,-108.39
10,-177.5
10,-188.05
10,-4.02
10,-4.49
10,-23301.61
10,-2910
10,-1846.77
10,-795
10,-112.83
10,-9175.68
10,-161.71
10,-75.19
10,-1024.32
10,-822
10,-2661.56
10,-52.63
10,-58.28
10,-576.78
10,-42.26
10,-5610.72
10,-23
10,-58.52
10,-260.03
10,-2.1
10,-39.24
10,-260
10,-100.58
10,-244.15
10,-8.04
10,-3.29
10,-11820.68
10,-2771.03
10,-307
10,-394.97
10,-4953.21
10,-127.18
10,-102.13
10,-196.24
10,-407.69
10,-387.33
10,-1765.52
10,-38.6
10,-42.74
10,-422.97
10,-28.17
10,-78.4
10,-9.08
10,-220.23
10,-1.4
10,-26.16
10,-239
10,-201.15
10,-1250.1
10,-40.2
10,-6.59
10,-26785.48
10,-3627.92
10,-2322.8
10,-1046.65
10,-275.23
10,-10673.76
10,-280.34
10,-260.95
10,-1277.02
10,-626.92
10,-3798.41
10,-77.19
10,-85.47
10,-845.95
10,-492.15
10,-61.98
10,-952.78
10,-128.01
10,-446.14
10,-3.07
10,-57.56
10,-391
10,-54.86
10,-67.65
10,-28.14
10,-1.8
10,-12699.65
10,-2158.75
10,-307
10,-365.82
10,-331.64
10,-4996.19
10,-91.61
10,-75.6
10,-759.88
10,-474.37
10,-1021.99
10,-21.05
10,-23.31
10,-230.71
10,-192
10,-30.48
10,-16.9
10,-562
10,-136.18
10,-177.13
10,-0.84
10,-30.89
10,-108
10,-146.29
10,-108.39
10,-250.7
10,-4.79
10,-26187.69
10,-3072.31
10,-307
10,-717.51
10,-10670.66
10,-217.89
10,-97.6
10,-202.4
10,-821.82
10,-2713.62
10,-56.14
10,-62.16
10,-615.23
10,-45.08
10,-599.86
10,-9.25
10,-292.42
10,-2.24
10,-41.86
10,-273
10,-27.43
10,-108.39
10,-52.6
10,-0.9
10,-3677.23
10,-509.27
10,-124.15
10,-1316.02
10,-32.59
10,-30.55
10,-179.27
10,-126
10,-482.42
10,-10.53
10,-11.66
10,-115.36
10,-8.45
10,-295
10,-33.35
10,-67.08
10,-0.42
10,-7.85
10,-48
10,-36.57
10,-54.75
10,-24.12
10,-1.2
10,-8485.1
10,-3987.67
10,-197.48
10,-1897.23
10,-4210.2
10,-88.37
10,-43.77
10,-268.74
10,-267
10,-706.37
10,-14.04
10,-15.54
10,-153.81
10,2158.6
10,338.24
10,-164.13
10,-11.27
10,-379.8
10,-195.76
10,-148.78
10,-135.11
10,-0.56
10,-62.2
10,15.82
10,-177
10,-164.58
10,-222.5
10,-48.24
10,-5.39
10,-22889.26
10,-3401.35
10,585.12
10,-899.97
10,-8399.87
10,-222.73
10,-151.2
10,-1197.27
10,-1507.05
10,-3115.51
10,-63.16
10,-69.93
10,-692.14
10,619.29
10,-49.3
10,-1574.13
10,-23
10,-128.14
10,-326.72
10,-2.45
10,-45.78
10,-424
10,-64
10,-108.39
10,-55.65
10,-28.14
10,-2.1
10,-14281.36
10,-481.39
10,-153
10,-263.32
10,-4832.73
10,-141.85
10,-86.38
10,-662.64
10,-354
10,-1240.69
10,-24.56
10,-27.2
10,-269.17
10,-200.6
10,-19.72
10,-6.73
10,-42.51
10,-122.33
10,-0.98
10,-18.31
10,-150
10,-182.87
10,-139.89
10,-195.7
10,-56.28
10,-5.99
10,-30098.6
10,-3517.27
10,-153
10,-1119.11
10,-11307.93
10,-267.21
10,-140.94
10,-1646.04
10,-1659.42
10,-3438.74
10,-70.18
10,-77.7
10,-769.04
10,525.92
10,1130.27
10,-56.34
10,-403.71
10,-23
10,-119.87
10,-408.72
10,-2.79
10,-52.32
10,38.31
10,-495
10,-137.15
10,-214.15
10,-28.14
10,-4.49
10,-17874.12
10,-3463.77
10,-2285.51
10,-486.27
10,-8098.57
10,-197.41
10,-184.79
10,-217.8
10,-689.61
10,-2586.11
10,-52.63
10,-58.28
10,-576.78
10,-176.53
10,-321
10,-40.15
10,-717.17
10,-58.35
10,-299.37
10,-1.99
10,-37.28
10,-240
10,-109.72
10,-135.79
10,-251.4
10,-32.16
10,-3.59
10,-23628.87
10,-3160
10,-705.89
10,-724.13
10,237.19
10,-8988.8
10,-234.75
10,-120.96
10,-1112.32
10,-2.33
10,-1971.33
10,-42.11
10,-46.62
10,-461.43
10,-33.81
10,-57.43
10,-102.49
10,-227.38
10,-1.68
10,-31.39
10,-285
10,-12
10,0
10,-30.48
10,-228.58
10,-216.2
10,-92.46
10,-7.49
10,-46227.69
10,-5267.02
10,-307
10,-1183.35
10,-85.36
10,-17461.56
10,-440.42
10,-257.46
10,-1853.99
10,-1426.55
10,-4350.96
10,-87.72
10,-97.13
10,-961.3
10,627.15
10,-73.25
10,-169.15
10,-46
10,-239.78
10,-519.22
10,-3.63
10,-68.02
10,-607
10,-210.3
10,-46.95
10,-185.95
10,-20.1
10,-6.89
10,-51152.23
10,-4387.95
10,1.27
10,-942.49
10,-735.5
10,-18952.97
10,-433.93
10,-217.13
10,-1792.29
10,-943.24
10,137.51
10,-4012.02
10,-80.7
10,-89.36
10,-884.4
10,-44.64
10,-61.98
10,-240.83
10,-125.13
10,-472.93
10,-3.07
10,-57.56
10,-491
10,-164.58
10,-86.9
10,-191.3
10,-32.16
10,-5.39
10,-36645.77
10,-4553.07
10,637.6
10,-839.99
10,-205.8
10,-13234.52
10,-344.2
10,-186.92
10,-1602.68
10,-532.85
10,-3190.64
10,-63.16
10,-69.93
10,-692.14
10,-3142.5
10,-1309.2
10,-433.46
10,-54.96
10,-50.71
10,-814.59
10,-23
10,-92.74
10,-408.82
10,-2.52
10,-47.09
10,-11.43
10,-364
10,-265.16
10,-352.57
10,-241.7
10,-28.14
10,-8.69
10,-43395.83
10,-7850.5
10,-3027.76
10,-1018.37
10,-716.29
10,-18340.46
10,-510.73
10,-171.7
10,-627.11
10,-1890
10,-5130.09
10,-101.75
10,-112.67
10,-1115.11
10,-78.88
10,-914.89
10,-46
10,-135.39
10,-601.54
10,-3.91
10,-73.25
10,-606
10,-73.15
10,-128.35
10,-12.06
10,-2.4
10,-14934.6
10,-2007.15
10,218.72
10,-410
10,-56.42
10,-5273.47
10,-154.76
10,-75.6
10,-626.46
10,-551.13
10,-1389.45
10,-28.07
10,-31.08
10,-307.62
10,-22.54
10,-5.6
10,-50.38
10,-158.93
10,-1.12
10,-20.93
10,-176
10,-73.15
10,-187.8
10,-106.9
10,-36.18
10,-6960.94
10,-2.4
10,-28557.56
10,-9979.54
10,262.53
10,-563.31
10,-4063.62
10,-11732.67
10,-349.79
10,-136.08
10,-1461.22
10,-1233.89
10,-505
10,-1397.29
10,-859.12
10,-28.07
10,-31.08
10,-205.65
10,-17.06
10,-307.62
10,-43.26
10,-236.81
10,-329.42
10,-274.43
10,-25.36
10,-934.93
10,-23.49
10,-198.66
10,-1.26
10,-164.61
10,-10.7
10,-711
10,-9.14
10,-2
10,-15.9
10,-8.04
10,-0.3
10,-3288.68
10,-440.48
10,-102.5
10,-1253.31
10,-31.79
10,-15.12
10,-155.04
10,-126
10,-164.23
10,-3.51
10,-3.89
10,-38.45
10,-325.99
10,-60.96
10,-5.63
10,102.63
10,-37.78
10,-0.28
10,-5.23
10,-10.57
10,-47
10,-6
10,-109.72
10,-115.48
10,-99.25
10,-32.16
10,-3.59
10,-22672.62
10,-4260.23
10,70.03
10,-694.97
10,-550.44
10,-8739.39
10,-256.53
10,-136.08
10,-1499.6
10,-678
10,-2127.09
10,-42.11
10,-46.62
10,-461.43
10,-229.16
10,-30.99
10,-1602.03
10,-211.97
10,-250.69
10,-1.54
10,-77.24
10,-293
10,-6
10,-164.58
10,-108.39
10,-224.6
10,-16.08
10,-5.39
10,-31000.31
10,-3600.23
10,-460
10,-850.85
10,-11760.73
10,-289.57
10,-207.39
10,-1267.28
10,-1614.99
10,-3154.33
10,-63.16
10,-69.93
10,-692.14
10,-972.47
10,-53.53
10,-565.67
10,-16
10,-104.29
10,-349.04
10,-2.65
10,-49.71
10,-26.4
10,-387
10,-45.72
10,-39.75
10,-24.12
10,-1.5
10,-9430.29
10,-2069.17
10,148.69
10,-299.99
10,-275.23
10,-3612.81
10,-84.12
10,-75.6
10,-728.35
10,-780.81
10,-862.9
10,-17.54
10,-19.43
10,-192.26
10,-710.3
10,-75.12
10,-14.09
10,-667.21
10,-152.64
10,-70.65
10,-0.7
10,-68.83
10,-21.15
10,-152
10,-73.15
10,-135.79
10,-109.1
10,-32.16
10,-2.4
10,-19230.02
10,-6145.94
10,70.03
10,-431.66
10,-9193.78
10,-199.13
10,-93.71
10,129.66
10,-569.13
10,-1394.69
10,-28.07
10,-31.08
10,-307.62
10,-55.81
10,-22.54
10,-1016.21
10,-357.91
10,-31.88
10,-356.7
10,-1.12
10,-88.58
10,-225
10,-100.58
10,-108.39
10,-149.2
10,-56.28
10,-3.29
10,-27243.91
10,-3993.47
10,-2319.71
10,-905.17
10,-884.07
10,-11140.56
10,-315.73
10,-150.13
10,-1405.7
10,-1546.18
10,-717.09
10,-1884.91
10,-38.6
10,-42.74
10,-422.97
10,-149.6
10,-41.55
10,-21
10,-69
10,-91.92
10,-283.04
10,-2.06
10,-38.59
10,-364
10,-155.44
10,-171.15
10,-28.14
10,-5.09
10,-31374.25
10,-4162.34
10,659.46
10,-878.32
10,-11431.76
10,-199.22
10,-102.53
10,-1465.15
10,-1064.27
10,110.69
10,-2982.24
10,-59.65
10,-66.05
10,-653.69
10,-373.76
10,-45.08
10,-69
10,-102.08
10,-369.31
10,-2.24
10,-41.86
10,-330
10,-164.58
10,-135.79
10,-274.8
10,-80.4
10,-5.39
10,-39309.75
10,-4897.96
10,220.98
10,-1222.49
10,-56.42
10,-14709.65
10,-346.47
10,-241.91
10,-1724.08
10,-622.78
10,-3128.33
10,-63.16
10,-69.93
